title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Ph.D. Student (m/f/d) on distributed AI (with Technical University of Munich) ,DENSO,Eching,Germany,"Eching, Germany","Machine Learning,Data Science,Data Analysis,Federated learning,Research,Computer Science,Product Development,Statistics,Mathematics",Full Time,,0,0,2025-02-12T22:18:13.508Z,True
"Summer 2025, AI/LLM Development Engineering Intern",Western Digital,"San Jose, CA",USA,"San Jose, CA, USA","Machine Learning,Python,LLMs,Tensorflow,PyTorch,Generative AI,Cloud,HuggingFace,Langchain,API,AWS,GCP,Azure,Data Science,Database,OpenAI,Research,Computer Science,Storage",Full Time,$23-$33 hourly,23,33,2025-02-12T22:17:24.26Z,True
Data Scientist II - Algorithms - Gen AI,Delivery Hero,Dubai,UAE,"Dubai, UAE","Machine Learning,Python,SQL,Tensorflow,PyTorch,Cloud,Data Mining,Keras,XGBoost,Scikit-learn,GCP,Objective-C,Data Science,Data Engineer,Deep Learning,Data Analysis,Pattern Recognition,LightGBM,Catboost,Computer Science,Statistics,Airflow,BigQuery",Full Time,,0,0,2025-02-12T22:17:21.106Z,True
Working Student - Data Science & Artificial Intelligence (m/f/d) - REF76020H,Continental,Hannover,Germany,"Hannover, Germany","Generative AI,Time Series,Git,Data Science,Forecasting,Research,Computer Science,Power BI,MS Office",Part Time,,0,0,2025-02-12T22:17:11.758Z,True
Senior Scientific Software Engineer,Materials Nexus,London,,"London, ","Machine Learning,Python,Tensorflow,JavaScript,C++,Agile,Docker,Data Science,Julia,Research,Computer Science",Full Time,,0,0,2025-02-12T22:08:31.286Z,True
Machine Learning Engineer,Sia,Antwerp,Belgium,"Antwerp, Belgium","Machine Learning,Testing,Python,SQL,NLP,Hadoop,Java,C++,AWS,Kubernetes,Docker,GCP,Azure,Git,PostGres,SCALA,Devops,Data Science,Data Engineer,Deep Learning,Big Data,Database,Computer Vision,DataBricks,Computer Science,Transformation,Project Management",Full Time,,0,0,2025-02-12T22:02:42.77Z,True
"Senior Technical Program Manager, Cost & Efficiency",Discord,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,Cloud,AWS,GCP,Azure,Data Science,Data Engineer,Data Analysis,Infrastructure,Deployment,Product Design,UX,Gaming,Mathematics,JSON",Full Time,"$168,000-$185,000 annually",168000,185000,2025-02-12T13:43:30.758Z,True
Machine Learning Engineer,Sensor Tower,"Denver, CO",USA,"Denver, CO, USA","Machine Learning,Python,SQL,Tableau,S3,R,Data Science,Big Data,Jupyter,Research,Computer Science,Google Analytics,Product Management,Quantitative,Statistics","Full Time,Onsite","$120,000 - 150,000 annually",120000,150000,2025-02-12T05:36:11.553Z,True
Data Analyst,Visa,Bangalore,India,"Bangalore, India","Python,Hadoop,Agile,Tableau,Data Science,Data Engineer,Data Analysis,Big Data,Hive,PySpark,IOS,Computer Science,Security,Product Management,Automation,Jira,Airflow,Power BI",Full Time,,0,0,2025-02-11T22:29:23.69Z,True
Data Scientist Analyst ,Visa,Cairo,Egypt,"Cairo, Egypt","Machine Learning,Python,SQL,Data Mining,QA,Data Science,Data Analysis,Big Data,Computer Science,MBA,Operations Research,SME,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-02-11T22:28:39.518Z,True
Data Science Manager Generalist,Visa,Cairo,,"Cairo, ","Machine Learning,Python,SQL,Data Mining,QA,Rest,Data Science,Data Analysis,Big Data,Computer Science,Operations Research,SME,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-02-11T22:28:22.175Z,True
Staff Data Scientist,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,SQL,NLP,Pandas,Transformers,Java,Scikit-learn,Git,Data Science,Database,NumPy,BERT,Computer Science,Product Management,Quantitative,Statistics,Unix",Full Time,,0,0,2025-02-11T22:27:31.949Z,True
Data Scientist II - Algorithms,Delivery Hero,Dubai,UAE,"Dubai, UAE","Machine Learning,Python,SQL,Tensorflow,PyTorch,Cloud,Data Mining,Keras,XGBoost,Scikit-learn,GCP,Objective-C,Data Science,Data Engineer,Deep Learning,Data Analysis,Pattern Recognition,LightGBM,Catboost,Computer Science,Reliability,Statistics,Airflow,BigQuery",Full Time,,0,0,2025-02-11T22:27:19.51Z,True
Data Analyst Anglophone,ALTEN,Rabat,Morocco,"Rabat, Morocco","Python,SQL,Pandas,SageMaker,CICD,Git,PostGres,Terraform,Scrum,S3,Data Science,Big Data,Data Infrastructure,PySpark,Architecture,Deployment,Code Reviews,Airflow,RedShift",Temporary,,0,0,2025-02-11T22:26:37.876Z,True
Staff Data Scientist - Employee Workflows,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Generative AI,Cloud,Pandas,Prompt Engineering,Scikit-learn,Scripting,AWS,Git,Data Science,Data Engineer,Deep Learning,NumPy,Anomaly Detection,Scipy,Gensim,Automation,SME,Quantitative,Statistics",Full Time,,0,0,2025-02-11T22:25:31.887Z,True
Data Scientist - IA & Optimisation (F/H/NB),Ubisoft,Bordeaux,France,"Bordeaux, France","Machine Learning,SQL,Tensorflow,PyTorch,Pandas,Data Science,IOS",Temporary,,0,0,2025-02-11T22:23:29.575Z,True
Lead Data Scientist,NielsenIQ,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,Cloud,Pandas,Scikit-learn,Docker,Azure,Data Science,Data Analysis,Big Data,Data Collection,NumPy,Research,Computer Science,Automation,Storage,Linux,Statistics,Mathematics",Full Time,,0,0,2025-02-11T22:23:07.059Z,True
Data Protection Senior Consultant ,Sia,Milano,Italy,"Milano, Italy","SCALA,Data Science,Deep Learning,AD,Transformation",Full Time,,0,0,2025-02-11T22:23:04.023Z,True
Data Engineer GCP,Alter Solutions,Versailles,France,"Versailles, France","Machine Learning,SQL,ML Ops,Cloud,CICD,Kubernetes,GCP,Kafka,SCALA,Devops,Data Science,Data Engineer,Data Governance,Ansible,Infrastructure,BigQuery",Temporary,,0,0,2025-02-11T22:23:00.956Z,True
Data Engineer Azure/Databricks,Alter Solutions,Versailles,France,"Versailles, France","Python,ML Ops,Cloud,Transformers,CICD,Devops,Data Science,Data Engineer,Data Governance,DataBricks,Data Factory,Azure Databricks,Infrastructure",Temporary,,0,0,2025-02-11T22:22:57.841Z,True
Data Analyst,Red Bull,,USA,", USA","Python,Tableau,Apache,R,Data Science,Data Analysis,Forecasting,Architecture,Statistics,Flow,Power BI,SQL Server",Full Time,,0,0,2025-02-11T22:22:45.686Z,True
"2025 Internship, Summer - Data Science (Remote)",Red Bull,,USA,", USA","R,Data Science,Computer Science,Mathematics,MS Office",Intern,,0,0,2025-02-11T22:22:42.622Z,True
Jr Data Scientist,Spring Venture Group,"Kansas City, KS",USA,"Kansas City, KS, USA","Machine Learning,Python,SageMaker,Langchain,AWS,Git,MySQL,Tableau,Data Science,Security,Code Reviews,Statistics,Power BI,Spring",Full Time,,0,0,2025-02-11T22:22:01.381Z,True
"Manager, VCA Data Services Practice",Visa,Bogota,Colombia,"Bogota, Colombia","Machine Learning,Python,SQL,Generative AI,Hadoop,ML Ops,Data Mining,Java,QA,Tableau,SCALA,Data Science,Big Data,Database,Data Infrastructure,Data Governance,Hive,PySpark,Presto,Jupyter Notebook,Computer Science,MBA,Quantitative,Linux,Statistics,Mathematics,ARM",Full Time,,0,0,2025-02-11T22:21:45.223Z,True
Data Analytics Engineer H/F/X,AccorCorpo,,France,", France","Python,SQL,Cloud,CICD,AWS,Tableau,Vue.js,Devops,Data Science,Data Engineer,Big Data,IOS,Transformation,SnowFlake,Airflow",Temporary,,0,0,2025-02-11T22:21:42.163Z,True
"Manager, VCA Data Services Practice ",Visa,Sao Paulo,Brazil,"Sao Paulo, Brazil","Machine Learning,Python,SQL,LLMs,Generative AI,Hadoop,ML Ops,Data Mining,Java,XGBoost,QA,Tableau,SCALA,Data Science,Big Data,Database,Data Infrastructure,Data Governance,Hive,PySpark,Clustering,Presto,Jupyter Notebook,Decision Trees,Logistic Regression,Random Forests,Computer Science,Quantitative,Linux,Statistics,Mathematics,ARM",Full Time,,0,0,2025-02-11T22:21:21.728Z,True
Data Science Consultant,Sia,"New York, NY",USA,"New York, NY, USA","Machine Learning,SQL,Generative AI,ML Ops,Data Mining,Tableau,Data Science,Deep Learning,Computer Vision,Research,IOS,Computer Science,Deployment,Product Development,Transformation,Statistics,Power BI",Full Time,"$94,000-$114,000 annually",94000,114000,2025-02-11T22:21:09.508Z,True
Data Science Consultant,Sia,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,SQL,Generative AI,ML Ops,Data Mining,Tableau,Data Science,Deep Learning,Computer Vision,Research,IOS,Computer Science,Deployment,Product Development,Transformation,Statistics,Power BI",Full Time,"$97,000-$120,000 annually.",97000,120000,2025-02-11T22:21:06.432Z,True
Data Science Consultant,Sia,"Charlotte, NC",USA,"Charlotte, NC, USA","Machine Learning,SQL,Generative AI,ML Ops,Data Mining,Tableau,Data Science,Deep Learning,Computer Vision,Research,IOS,Computer Science,Deployment,Product Development,Transformation,Statistics,Power BI",Full Time,"$81,000-$102,000 annually",81000,102000,2025-02-11T22:21:03.356Z,True
Senior Data Science Consultant,Sia,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,SQL,Generative AI,ML Ops,Data Mining,Tableau,Data Science,Deep Learning,Computer Vision,Research,IOS,Computer Science,Deployment,Product Development,Transformation,Statistics,Power BI",Full Time,"$128,100-$135,450 annually",128100,135450,2025-02-11T22:19:46.985Z,True
JR. Data Science,NielsenIQ,,Mexico,", Mexico","Machine Learning,Python,SQL,Data Science,Data Analysis,Neural networks,Research,IOS,Statistics",Full Time,,0,0,2025-02-11T22:18:47.007Z,True
Director of Data Solutions,Jobs for Humanity,"Columbus, IN",USA,"Columbus, IN, USA","Machine Learning,Python,SQL,Cloud,Data Mining,Git,GitHub,Tableau,Dagster,Data Science,Data Engineer,Data Architect,Data Infrastructure,Computer Science,Deployment,Transformation,SnowFlake,Statistics,Airflow,Oracle,RedShift,BigQuery",Full Time,,0,0,2025-02-11T22:18:12.523Z,True
"Data Platform and Analytics, Intern VAS Acceptance Solutions - Summer 2025 ",Visa,,USA,", USA","Machine Learning,Testing,Python,SQL,Hadoop,Azure,Kafka,Tableau,R,Data Science,Data Engineer,Data Analysis,Data Infrastructure,Product Management,Statistics,Power BI,BigQuery",Intern,$27-$30 hourly,27,30,2025-02-11T22:17:55.284Z,True
Data Science Intern,ATPCO,,USA,", USA","Machine Learning,Python,SQL,Tensorflow,PyTorch,Tableau,Data Science,Research,Computer Science,Statistics,Mathematics,Power BI",Intern,,0,0,2025-02-11T22:17:20.263Z,True
"Senior Product Manager, Agent AI - (Logistics, Service)",Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Data Science,Architecture,Product Management,UX",Full Time,,0,0,2025-02-11T22:16:29.647Z,True
AI Engineer,Informa Group Plc.,London,,"London, ","Machine Learning,Python,NLP,LLMs,Generative AI,ML Ops,HTML,SageMaker,Embeddings,Langchain,API,AWS,Docker,Data Science,RAG,Research,Computer Science,Security,Product Management,Deployment",Full Time,,0,0,2025-02-11T22:16:26.555Z,True
Foundation Models for Autonomous Driving – AI Engineering Intern,Bosch Group,"Sunnyvale, CA",USA,"Sunnyvale, CA, USA","Machine Learning,Python,NLP,LLMs,PyTorch,Robotics,Cloud,Diffusion Models,Explainable Ai,Data Science,Big Data,Computer Vision,Research,Computer Science,Automation,Statistics,Mathematics",Intern,$43-$66 hourly.,43,66,2025-02-11T22:15:24.211Z,True
Working Student - Data Science & Artificial Intelligence (m/f/d) - REF76020H,Continental,Hannover,Germany,"Hannover, Germany","Generative AI,Time Series,Git,Data Science,Forecasting,Research,Computer Science,Power BI,MS Office",Part Time,,0,0,2025-02-11T22:14:36.011Z,True
Werkstudent (m/w/d) Data Science,Timocom GmbH,Erkrath,Germany,"Erkrath, Germany","Python,SQL,Data Science",Vollzeit,,0,0,2025-02-11T22:09:59.46Z,True
Data Science Training And Placement,Agap Technologies,"Tacoma, WA",USA,"Tacoma, WA, USA","Data Science,Data Analysis,Automation,Project Management",Full Time,,0,0,2025-02-11T22:06:19.218Z,True
Senior Machine Learning Engineer,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,Data Science,Deep Learning,Research,Product Management,Product Development,UX",Full Time,,0,0,2025-02-11T22:03:15.864Z,True
"Data Scientist, Deep Learning (f/m/x)",AUTO1 Group,Berlin,Germany,"Berlin, Germany","Machine Learning,Full Stack,Python,SQL,PyTorch,Cloud,AWS,GCP,Azure,Data Science,Deep Learning,Neural networks,Research,Quantitative,Statistics",Full Time,,0,0,2025-02-11T22:01:30.247Z,True
"Senior Software Engineer, Data Modeling",People.ai,,Poland,", Poland","Testing,Backend,Python,LLMs,Java,API,AWS,Kubernetes,Docker,Kafka,SCALA,S3,Devops,Data Science,Data Analysis,Computer Science,Architecture,Google Analytics,Storage,Microservices,NOSQL,Software Design,SnowFlake,Elasticsearch",Freelancer,"$5,500-$7,250 monthly.",66000,87000,2025-02-11T04:39:49.957Z,True
Senior/Staff Data Scientist,StackAdapt,,USA,", USA","Machine Learning,Testing,S3,Data Science,Data Engineer,Computer Science,Google Analytics,Storage,Operations Research,Statistics","Remote,Full Time",,0,0,2025-02-11T04:14:37.292Z,True
"Senior Manager, Data Science - Visa Consulting & Analytics",Visa,Hanoi,Vietnam,"Hanoi, Vietnam","Machine Learning,Python,SQL,Tensorflow,PyTorch,Data Mining,Scikit-learn,Data Science,Deep Learning,Hive,Neural networks,Clustering,Data Modelling,Decision Trees,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,Computer Science,Deployment,Quantitative,Statistics,Mathematics,Flow,ARM",Full Time,,0,0,2025-02-10T22:25:22.257Z,True
 Data Delivery & Practice Director,NCS,,Singapore,", Singapore","Python,Agile,Tableau,R,Data Science,Data Engineer,Data Analysis,Big Data,Data Governance,Forecasting,Anaconda,Computer Science,Transformation,Storage,Project Management,Statistics,Power BI,Oracle,SQL Server,MS SQL",Full Time,,0,0,2025-02-10T22:24:49.466Z,True
Data Analyst - WFH/ Remote Job (Fresh Grads Welcome to Apply),Seeka Technology,Islamabad,Pakistan,"Islamabad, Pakistan","Python,SQL,Cloud,Data Mining,AWS,GCP,Azure,Tableau,Data Science,Data Analysis,Data Collection,Data Governance,Data Modelling,Computer Science,Product Management,Reliability,UX,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-02-10T22:24:30.052Z,True
Aerodynamic Data Analyst ,Williams Racing,Grove,,"Grove, ","Machine Learning,Data Science,Data Analysis",Full Time,,0,0,2025-02-10T22:24:06.862Z,True
Data Scientist Backend (w/m/div.),Bosch Group,Dresden,Germany,"Dresden, Germany","Backend,Python,Data Science",Vollzeit,,0,0,2025-02-10T22:23:42.355Z,True
Werkstudent Data Scientist Sales (M/W/D),SGS,Hamburg,Germany,"Hamburg, Germany",Data Science,Teilzeit,,0,0,2025-02-10T22:23:08.737Z,True
Sr. Manager Data Science - Growth,Delivery Hero,Dubai,UAE,"Dubai, UAE","Machine Learning,Testing,Python,SQL,Cloud,XGBoost,Scikit-learn,GCP,Data Science,Data Engineer,Data Analysis,Big Data,Data Collection,Data Infrastructure,Data Governance,LightGBM,Computer Science,Reliability,Statistics,Airflow,BigQuery",Full Time,,0,0,2025-02-10T22:23:05.631Z,True
Data Scientist - Global HR (REF3719K),Deutsche Telekom IT Solutions,Budapest,Hungary,"Budapest, Hungary","Data Science,Data Analysis,Power BI",Full Time,,0,0,2025-02-10T22:23:02.577Z,True
Data Science Intern,Veolia Environnement SA,,USA,", USA","Machine Learning,Testing,Python,SQL,Git,Unsupervised Learning,Data Science,Clustering,Matplotlib,Supervised Learning,Decision Trees,Seaborn,Linear Regression,Principal Component Analysis,Computer Science,Transformation,Code Reviews,Statistics,Mathematics",Full Time,$20-$25 hourly.,20,25,2025-02-10T22:22:34.021Z,True
Data Analytics,Sopra Steria,Madrid,Spain,"Madrid, Spain","Data Science,IOS",A jornada completa,,0,0,2025-02-10T22:21:29.95Z,True
Data Analyst Intern,Techo-Bloc,,Canada,", Canada","Python,SQL,R,Data Science,Data Analysis,IOS,Computer Science,Power BI",Intern,,0,0,2025-02-10T22:21:26.903Z,True
Senior Data Scientist (Consumer Discovery),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Backend,Python,SQL,NLP,Java,Semantic Search,SCALA,Data Science,Data Engineer,Deep Learning,Research,Computer Science,Product Management,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-02-10T22:20:35.361Z,True
Data and Business Insights Manager,Visa,,Mexico,", Mexico","Tableau,Data Science,Research,IOS,Product Management,Product Development,SME,Project Management",Full Time,,0,0,2025-02-10T22:19:59.015Z,True
Sustainability Data Analyst,AECOM,Dublin,Ireland,"Dublin, Ireland","QA,Data Science,Data Collection,AD,Infrastructure,Power BI",Full Time,,0,0,2025-02-10T22:17:58.055Z,True
"New College Grad, PhD Data Scientist (Econometrics)",Western Digital,"San Jose, CA",USA,"San Jose, CA, USA","Machine Learning,Python,SQL,Generative AI,Hadoop,Cloud,AWS,GCP,Data Science,Deep Learning,Data Analysis,Forecasting,IOS,Storage,Operations Research,NOSQL,Quantitative,Gaming,Statistics,Power BI,Oracle",Full Time,"$137,275-$194,400 annually",137275,194400,2025-02-10T22:14:14.713Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,,"Petaling Jaya, ","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2025-02-10T22:13:17.996Z,True
Generative AI Specialist,Experian,Cyberjaya,Malaysia,"Cyberjaya, Malaysia","Machine Learning,Testing,Python,NLP,Tensorflow,PyTorch,Generative AI,Cloud,Keras,Java,HuggingFace,Agile,CICD,AWS,GCP,Azure,PostGres,Angular,Scrum,SpaCy,NLTK,Devops,Data Science,Deep Learning,Matplotlib,Seaborn,GANS,Research,IOS,Computer Science,Product Management,Transformation,SME,Flow",Full Time,,0,0,2025-02-10T22:12:41.414Z,True
AI Strategy Consultant - Director ,Blend360,"Columbia, MO",USA,"Columbia, MO, USA",Data Science,Full Time,,0,0,2025-02-10T22:12:28.937Z,True
Senior Data Intelligence Analyst,Deutsche Telekom IT Solutions Slovakia,,Slovakia,", Slovakia","Machine Learning,Python,Pandas,Tableau,Scrum,Data Science,NumPy,Matplotlib,Seaborn,Computer Science,Statistics,Power BI",Full Time,€3500- negotiable annually.,0,0,2025-02-10T22:12:22.69Z,True
Principal Product Manager,Procore Technologies,"Austin, TX",USA,"Austin, TX, USA","Machine Learning,Testing,SQL,Tensorflow,PyTorch,Generative AI,SageMaker,Prompt Engineering,Langchain,Scikit-learn,API,AWS,Tableau,KubeFlow,Data Science,Data Analysis,Big Data,DataBricks,OpenAI,Information Retrieval,Scipy,Product Management,SAAS,Product Development,Storage,Product Design,Quantitative,UX,SnowFlake,Jira,Flow,Elasticsearch,Power BI,Looker",Full Time,"$198,240-$272,580 annually",198240,272580,2025-02-10T22:10:50.866Z,True
AI Product Manager ,REDICA Systems,"Pleasanton, CA",USA,"Pleasanton, CA, USA","Machine Learning,Tensorflow,PyTorch,Scikit-learn,Agile,Tableau,Data Science,Data Architect,Computer Science,Architecture,Product Management,Deployment,SAAS,MBA,SME,Quantitative,Power BI",Full Time,,0,0,2025-02-10T22:05:19.495Z,True
Associate Data Scientist (End to End Pipeline development of Machine Learning & ML Ops),Visa,Bangalore,India,"Bangalore, India","Machine Learning,Testing,Python,SQL,Hadoop,ML Ops,XGBoost,Data Science,Data Engineer,Data Analysis,Big Data,Clustering,Logistic Regression,Computer Science,Automation,Deployment,Distributed Systems,Operations Research,Quantitative,Statistics",Full Time,,0,0,2025-02-10T22:02:09.931Z,True
